Name,Price,Seller Name,Seller Location,Seller Phone,Item,Brand,Condition,Laptop Type,Processor Type,Processor Speed,Screen Size,RAM,Hard Disk,Disk Type,Graphics Card,Networking,Webcam,Card Reader,Battery,Keyboard,Software,Dimensions (W x D x H),Product Weight (Kg),Series,Chipset,Audio/Speaker,Optical Drive,Model,Extra Slot,Ports,Other Features
Dell Latitude 13 3340 Core i3 4th Gen Touch Laptop,"৳ 16,500",ZOOM COMPUTERS,Mirpur,01798303030,Used Laptop,Dell,Used,Standard,Intel Core i3-4005U 4th Generation,"1.7 GHz, 2-Cores, 3MB Intel Smart Cache",13.3 Inch FHD Touchscreen Display,‎4GB DDR3,‎500GB,HDD,Intel HD Graphics 4400,"802.11 a/b/g/n/ac Wireless, Bluetooth 4.0",1.0 MP Camera,Yes,"3 Cell Battery Capacity, 65W AC Adapter",Standard Notebook Keyboard,,330.2 x 243.84 x 33 mm,1.8Kg,Others,Intel,Stereo Speakers,,,,"VGA port, 2 x USB3.0 port, Head phone jack",
HP Compaq CQ43-302AU Core i3 2nd Gen Laptop,"৳ 11,000",Rainbow Computer,Mirpur,01914360134,Used Laptop,HP,Used,Standard,Intel Core i3 2nd Generation,Base Frequency 1.33GHz,"14"" HD LED Display",4GB DDR3,500GB,HDD,Intel HD Graphics,"Gigabit Lan, Wifi, Bluetooth,",1.3 MP Webcam,Multi-in-1 Card Reader,"6 Cell Battery, 2-Hours Backup",Standard,Windows,,2.1 Kg,Others,4GB DDR3,Altec Lansing Speaker,DVD R/W,,,,
"Lenovo IdeaPad Slim 3i Core i5 10th Gen 15.6"" Full HD","৳ 30,000",ZOOM COMPUTERS,Mirpur,01798303030,Used Laptop,Lenovo,Used,Standard,Intel Core i5-10510U 10th Generation,"6M Cache, 1.10GHz Clock Speed up to 3.70GHz","15.6"" Full HD, 1920 x 1080p TN Anti Glare LED Backlight Narrow Bezel Display",8 GB DDR4 2667MHz,256 GB NVMe PCIe3,SSD,Intel UHD Graphics with 2GB Nvidia Dedicated,"2 x 2 WIFI , 1 x 1 AC, Bluetooth Version 5.0",HD Webcam with Privacy Shutter,SD Card Reader,2 Cell Li-Polymer,Standard,,362.2 x 253.4 x 19.99mm,1.85 Kg,Others,Intel,2 x 1.5W Dolby Audio Speakers,,,,,
HP ProBook 430 G2 Core i5 4th Gen Laptop,"৳ 16,000",ZOOM COMPUTERS,Mirpur,01798303030,Used Laptop,HP,Used,Standard,Intel Core i5-4210U 4th Gen Processor,1.7GHz Up to 2.40GHz,"13.3"" HD Anti-Glare Display",4GB,500GB,HDD,Intel HD Graphics,"10/100 BASE-T Ethernet LAN, Bluetooth, Wi-Fi 802.11b/g/n",HD Webcam,Multi Card Reader,4 Cell Li-ion Battery,,Standard,,1.2Kg,HP Probook,,Dual Speakers,,,,,
Dell Latitude 7275 2-in-1 Intel Core M7 Laptop,"৳ 27,000",Message Technology,ElephantRoad,01790003009,Used Laptop,Dell,Used,Standard,Intel Core M7-6Y75 X2,"Clock Speed 2.5GHz, 4MB Cache","12.5"" LED Touchscreen Display",8GB DDR3 1600 BUS,256GB M.2,SSD,Intel HD Graphics 515,"Gigabit LAN, Wi-Fi, Bluetooth, VGA, HDMI, USB2.0",720p HD Webcam,Yes,3-Cell Lithium-Polymer,Standard,Windows,11.45 x 7.59 x 0.67 inch,,Dell Latitude,,Premium Stereo Speakers,,,,2 x USB 3.0 Ports,
Acer Spin 5 Core i5 8th Gen 8GB DDR4 RAM Laptop,"৳ 43,999",Khan Gadget,ElephantRoad,01974122755,Used Laptop,Acer,Used,Standard,Intel Core i5-8250U 8th Gen,Up To 3.90GHz,13.3 Inch full HD X360 Display,8GB DDR4 2400MHz,256GB,SSD,Intel UHD Graphics-4GB,"Bluetooth, WiFi",Yes,Yes,3220 mAh Li-Polymer,Standard,Windows,,2.2 kg,Others,Intel Chipset,Yes,,,,,
Asus ROG G752VL Core i7 6th Gen Gaming Laptop,"৳ 50,000",,,,Used Laptop,Asus,Used,Gaming,Intel Core i7-6700HQ 6th Gen,"2.60 GHz Up to 3.50 GHz, 6 MB Cache","17.6 Inch 16:9 HD IPS Full HD, 1920 X 1080p Display",16 GB DDR4 2133 MHz,256 GB M.2 NVME SSD + 1 TB HDD,SSD,10 GB Total Graphics with Dedicated NVIDIA GTX 965 GDDR5 2GB,"Wi-Fi 5 802.11ac, Dual-Band 2.4 & 5GHz, Bluetooth V4.0",HD Webcam,Multi Card Reader,88 Whrs,Backlit,Windows,,4 Kg,Others,Intel H110,"Built-in 2 Speakers and Microphone, Built-in Subwoofer",Blu-Ray DVD Writer,,,,
Asus ROG G752V i7 6th Gen Dedicated Graphics Gaming,"৳ 50,000",Zamans Laptop,Mohammadpur,01752986720,Used Laptop,Asus,Used,Gaming,Intel Core i7-6700HQ 6th Generation,"2.60 GHz Up To 3.50 GHz, 6MB Cache",17.3 Inch 1920 x 1080p IPS LED Anti Glare LED Display,16GB  DDR4,256 GB M.2 NVME SSD + 1 TB HDD,SSD + HDD,10 GB Total Graphics with Dedicated NVIDIA GTX 965 GDDR5 2GB,"Integrated 802.11 b/g/n, Bluetooth V4.0, 10/100/1000 Base",HD Web Camera,"1 USB 3.0 Port, 2 x USB 2.0 Port",6 Cell Baterry with 4.5 Hours Backup,Backlit,Windows,,2.7 Kg,Others,Intel Chipset,Built In Speaker and Microphone,Dual Layer DVD R/W,,,,
Lenovo 20240 AMD E1-2100 4GB 128GB SSD Laptop,"৳ 13,000",ZOOM COMPUTERS,Mirpur,01798303030,Used Laptop,Lenovo,Used,Standard,AMD E1-2100 Dual Core,1.0 GHz,"14"" HD LED Dispaly",4 GB DDR3,128GB,SSD,AMD Radeon HD 8210M Graphics,"Lenovo Wireless Wifi b/g/n, Bluetooth",1.3 Megapixel,One-in-all Card Reader,4-cell,Standard,Windows,,2.3 Kg,Others,,"Stereo Speaker, 3.5mm Audio Jack, Mic Inside",DVD Super MulitBurner,,,,
"Acer Aspire E5-471 Core i3 4th Gen 4GB RAM 14.1"" Laptop","৳ 14,000",ZOOM COMPUTERS,Mirpur,01798303030,Used Laptop,Acer,Used,Standard,Core i3 4030U 4th Gen Processor,1.9 GHz,"14.1""  HD LED Display",4 GB DDR3 1600 BUS RAM,128GB,SSD,Intel HD Graphics 4400,"Gigabit LAN, Wi-Fi, Bluetooth",HD Webcam,Yes,4 Cell,,Windows,,2.1 Kg,Others,Intel HM81 Chipset,Built-in,DVD Writer,,,,
HP 15s-du1096tu Core i5 10th Gen 8GB RAM Laptop,"৳ 37,000",,,,Used Laptop,HP,Used,Standard,Intel Core i5 10th Generation,"Base Frequency 1.60 GHz, Maximum Turbo Frequency 4.20 GHz, 6MB Cache","15.6"" FHD Display",8GB DDR-4,256GB SSD + 1TB HDD,SSD + HDD,Intel UHD Graphics,Wi-Fi 6 AX 200 / Bluetooth 5,HP True Vision 720p HD Camera,1 x MicroSD Card Reader,"3-cell, 41 Wh Li-ion",Standard,Windows,,1.69 Kg,Others,Intel,Integrated Stereo Speakers,No,,,,
HP ProBook 640 G8  Core i5 11th Gen Laptop,"৳ 46,000",Laptop Land Bd,ElephantRoad,01897496011,Used Laptop,HP,Used,Standard,Intel Core i5-1135G7 11th Gen,"2.4 GHz base clock, up to 4.2 GHz with Intel Turbo Boost Technology 4 cores and 8 MB L3 cache","14 inch Diagonal HD SVA eDP Anti-Glare Narrow Bezel Bent, 250nits, 45% NTS",16 GB DDR4-3200 SDRAM,256 GB PCIe NVMe M.2,SSD,Intel Iris Xe Graphics,"Intel Dual Band Wireless-AC 9560 802.11a/b/g/n/ac (2x2) WLAN and Bluetooth 5 Combo, non-vPro",720p HD camera,,"HP Long Life 3-cell, 45Wh Li-ion Polymer",Spill-resistant,Windows,32.19 x 21.39 x 1.99 cm,Starting at 1.38 Kg,HP Probook,Integrated with processor,"Integrated dual-array microphone, 2 Integrated Stereo Speaker",,,,,
Lenovo ThinkPad X1 Yoga Core i7 10th Gen with Pen,"৳ 58,500",Laptop Land Bd,ElephantRoad,01897496011,Used Laptop,Lenovo,Used,Standard,Intel Core i7-10610U 10th Generation,"Base Frequency 1.8 GHz, up to 4.9 GHz with Turbo Boost, 4 Cores, 8 Threads, 8 MB Cache","14"" FHD IPS, Anti-glare, Touchscreen with Privacy Guard, 500nits, Dolby Vision, Display-HDR 400",16 GB LPDDR4,512GB Nvme M.2,SSD,Intel UHD Graphics,"Intel Wi-Fi 6 AX201, 802.11ax 2x2 Wi-Fi, Bluetooth V4.1",HD 720p with ThinkShutter privacy cover,,"4 Cell, Li-Ion","Full Sized, Spill Resistant, Backlit with white LED lighting",Windows,,Starting at 1.35 Kg,Lenovo Thinkpad,,"Stereo speakers, 2W x 2 and 0.8W x 2, Dolby Atmos",,,,,
HP EliteBook 845 G8 AMD Ryzen 7 Pro 5850U 256GB SSD,"৳ 50,000",Laptop Core Technology,Mirpur,01836583433,Used Laptop,HP,Used,Standard,AMD Ryzen 7 Pro 5850U,1.9GHz base frequency & 8 GPU cores,"14.0"" Full HD IPS",16GB DDR4,256GB SSD,SSD,8GB Integrated & 512MB Dedicated graphics,"LAN, Wi-Fi & Bluetooth",HD Webcam,,,Backlit Keyboard,,30.78 x 20.46 x 1.79cm,1.37Kg,HP EliteBook,Integrated with processor,Integrated stereo speakers,,,,,
Lenovo T490 Core i5 10th Gen 256GB SSD Laptop,"৳ 36,000",Proven Computer,ElephantRoad,01721210243,Used Laptop,Lenovo,Used,Standard,Intel Core i5-10210U 10th Generation,"1.60GHz, up to 4.20GHz with Turbo Boost, 4 Cores, 8 Threads, 6 MB Cache",14 inch FHD LED 400nit Brightness,16GB DDR4,256GB PCIe M.2 NVMe Class 35,SSD,Shared 8GB,"Intel AX201 11ax, 2x2",HD,MicroSD Card reader,"4-Cell, 50Wh, Lithium-Ion",UK Backlight,Free Dos,"12.95 x 8.94 x 0.70""",1.46 Kg,Lenovo Thinkpad,Intel,Stereo Speaker,,,1 NVME,,
MSI CX62 7Q Core i5 7th Gen 2GB Graphics Gaming Laptop,"৳ 38,000",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,MSI,Used,Gaming,Intel Core i5-7200U Processor,"3M Cache, 2.50 GHz Up To 3.10 GHz",15.6 Inch HD Anti-Glare  1366 x 768,8GB 2133 MHz DDR4L,128GB M.2 + 1TB,SSD + HDD,940MX 2GB DDR3 Video Graphics,"Integrated 10/100/1000 Gigabit Ethernet LAN, Wireless 802.11b/g/n  and Bluetooth 4.2",HD Web Camera,Multi-format Card Reader,6 Cell Li-ion,,,420 X 287 X 37mm,2.8 Kg,Others,Intel Chipset,Beats Audio with 2 Speakers and 1 Subwoofer,DVD R/W,,,,
HP ProBook 430 G2 Core i3 5th Gen 128GB SSD,"৳ 16,500",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,HP,Used,Standard,Intel Core i3 5th Generation,Base Speed ‎2.1 GHz,"‎13.3"" FHD",4GB,128GB,SSD,Intel HD Graphics B5500,Wi-Fi 802.11 a / b / g / n / ac / 6,HD Webcam,,‎4 cell ‎40Wh,Standard,Windows 7,,1.6 kg,HP Probook,,Realtek HD Audio,,,,,
"HP EliteBook Folio 9480M Core i5 4th Gen 14"" 256GB SSD","৳ 20,000",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,HP,Used,Standard,Intel Core i5-4600U 4th Generation,Base Frequency 2.40 GHz,14.1 Inch LED 1366 x 768 HD Anti-Glare Display,8GB,256GB,SSD,Intel HD 4GB Graphics,"802.11a/b/g/n/ac, Bluetooth 5.0",2MP HD Cam,SD Card Reader,4 Cell,"Spill-Resistant, and the Backlit Keyboard",,338 x 231 x 20  mm,1.61 Kg,HP EliteBook,Intel,Realtek HD Audio,,,,"3 x USB3.0, 1 x VGA, Headphone Jack, Microphone Jack",
HP Pro X2 612 G2 Core M3 7Y30 Laptop,"৳ 20,000",Zamans Laptop,Mohammadpur,01752986720,Used Laptop,HP,Used,Standard,Intel Core M3-7Y30,"Base Frequency 1.0 GHz, up to 2.6GHz, 4MB Cache, 2-Cores","13.3"" 4K Supported FHD Display",8GB,256 GB M.2 NVME,SSD,Intel Graphics 615,Intel dual band Wireless-AC 8265 802.11 a/b/g/n/ac 2 x 2 Wi-Fi and Bluetooth 4.2 Combo,5 MP FHD 1080p front-facing webcam with LED indicator,"Micro SD media reader slot, SD, SDHC, and SDXC supported","4-cell, Long Life, 41 Wh Li-ion",Standard,Original Activated Windows,30.0 x 21.39 x 0.91 cm,0.85 kg,Others,Integrated with processor,Integrated Stereo Speaker,,,,,
HP Elite X2 1012 G2 Core i5 7th Gen 8GB RAM Touch,"৳ 29,500",Mr. Tech,ElephantRoad,01911570045,Used Laptop,HP,Used,Standard,Intel Core i5-7260U 7th Gen,"4M Cache, up to 3.40 GHz",12.3 Inch Touchscreen,8GB DDR4,256GB,SSD,Intel HD Graphics 620,Intel Dual Band Wireless-AC 8265 802.11a/b/g/n/ac (2x2) WiFi and Bluetooth 4.2 Combo,Integrated 8 MP,,AAAA battery and 319 coin Cell,Standard,Windows,147.4 x 9.5 mm,17.5gm,HP EliteBook,,"Audio by Bang & Olufsen, Dual Speakers",,,,,
Dell Vostro 14-3401 Core i3 10th Gen Laptop,"৳ 27,500",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,Dell,Used,Standard,Intel Core i3-1005G1 10th Generation,"up to 3.4 GHz, 4MB Cache","14-inch HD 60 Hz, Anti-Glare, Non-Touch, NTSC 45%, 220 Nits, TN Display",8GB DDR4 3200MHz,128GB M.2 + 1TB HDD,SSD + HDD,Intel UHD Graphics,Wi-Fi / Bluetooth / LAN,720 Integrated HD Webcam,1 x MicroSD 3.0 Card Reader Slot,"3-Cell, 42WHr Battery",,Windows,19.90 x 328.70 x 239.50 mm,1.64 Kg,Others,,2 Watt Dual Stereo Speaker,,,,,
ASUS TUF FX505DT AMD Ryzen-5 512 GB SSD,"৳ 52,000",Zamans Laptop,Mohammadpur,01752986720,Used Laptop,Asus,Used,Gaming,AMD Ryzen 5,"2.1GHz Clock Speed up to 3.7GHz, 2M Cache","15.6"" 4K",16 GB DDR4,512 GB M.2 NVME,SSD,12 GB total graphics with dedicated NVIDIA GTX 1650 GDDR5,"1 x RJ45, Integrated Wi-Fi 5 802.11 ac 10 / 100 / 1000 Base T, Bluetooth 5.0V",720P CMOS Module,Yes,"3 Cell 48Wh Battery, Backup 3 Hours",,Windows 11,,2.20Kg,Others,AMD Radeon,Built-in 2W Stereo Speakers with Microphone,No,✅ FX505DT,,,
"Asus P452LA Core i3 5th Gen 4GB RAM 14"" Laptop","৳ 16,000",,,,Used Laptop,Asus,Used,Standard,Intel Core i3-5200U 5th Gen,2.2 GHz up to 2.7 GHz,"14"" LED Backlit HD 1366 x 768 Screen",4 GB DDR3,120GB,SSD,Intel HD Graphics 5500,10/100/1000 Mbps,HD Webcam,"4-in-1 Card Reader - MS, MS Pro, MMC, SD",6 Cell Li-ion,Standard,Windows,,1.80 Kg,Others,,"Built-in Speaker, Built-in Microphone",24x SuperMulti DVD RW,,,,
Microsoft Surface Laptop 4 Core i7 11th Gen,"৳ 93,000",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,Microsoft,Used,Gaming,Intel Core-i7-1185G7 11th Generation,"12M Cache, up to 4.80 GHz","15"" Touchscreen 2K LED Display",16GB DDR4,256GB NVME,SSD,Integrated Intel Iris Xe Graphics,"Wi-Fi 6: 802.11ax compatible, Bluetooth v5.0",HD WebCam,,47.4Wh,,,"12.1 x 8.8 x 0.57""",1.265 Kg,Others,,Omnisonic Speaker,,,,,
Microsoft Surface Book 2 Core i5 8th Gen 256GB SSD,"৳ 48,000",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,Microsoft,Used,Standard,Intel Core i5-8350U dual-core processor,3.6GHz Max Turbo,"15"" PixelSense 4K Touch Display",8GB 1866Mhz LPDDR3 Ram,256 GB SSD,SSD,Intel HD Graphics 620 integrated GPU,"Wi-Fi: IEEE 802.11 a / b / g / n / ac compatible, Bluetooth V4.1 technology, Xbox Wireless built-in 15"" only",VGA,,Lithium-ion,,,312 x 232 x 13-23 mm,1.5gm including keyboard,Others,,Yes,,,,,
Dell Venue 11 Pro 7139 Core i5-4300Y Ultra Slim Touch,"৳ 19,000",Zamans Laptop,Mohammadpur,01752986720,Used Laptop,Dell,Used,Mini,Intel Core i5 4th Generation,"3.40GHz, 6MB Intel Smart Cache","11"" Touchscreen 4K Supported FHD",8GB DDR4 RAM,256GB M.2 NVME SSD,SSD,2GB Intel UHD Graphics,Wi-Fi / Bluetooth,,,Backup 4 Hours,Yes,,297.7 x 176.8 x 10.2 mm,889 grams,Others,Integrated with processor,Built-in,,,Port one micro SIM slot,,
HP Probook 440 G6 Core i5 8th Gen 16GB RAM / 512GB SSD,"৳ 30,500",Mr. Tech,ElephantRoad,01911570045,Used Laptop,HP,Used,Standard,Intel Core i5 8th Gen,"2.80GHz base frequency, 4.00GHz turbo frequency, 9MB smart cache",14.1 FHD Display,16GB,512GB,SSD,Integrated graphics with processor,"HP LAN Protection, Realtek 802.11a/b/g/n/ac (2 x 2) Wi-Fi, Bluetooth 4.2 Combo",Integrated HD 720p IR webcam,1 x SD Card reader,"3-Cell, 45 Wh Li-ion Battery",Spill-resistant with optional backlit function,,32.42 x 23.77 x 1.80 cm,Starting at 1.6 Kg,HP Probook,Integrated with processor,2 x Integrated stereo speakers,,,,,
Lenovo Thinkpad T470s Core i7 7th Gen Touch Laptop,"৳ 28,500",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,Lenovo,Used,Standard,Intel Core i7-7500U 7th Generation,"4M Cache, up to 3.50GHz","14.6"" 4K Supported FHD Touch",8 GB DDR4,256GB M.2 NVME,SSD,4 GB Intel UHD Graphics,"Wi-Fi 802.11 ac WLAN, Bluetooth 4.1 Combo with Wi-Fi Card",HD Webcam with Single Microphone,,4 Cell,Backlit,Windows,336.6 x 232.5 x 19.95mm,1.3 Kg,Lenovo Thinkpad,,Realtek HD Audio,,,,,
Dell Latitude 7480 Core i7 7th Gen Laptop,"৳ 29,000",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,Dell,Used,Standard,Intel Core i7-7600U 7th Generation,"2.8 GHz Base Frequency, 3.9 GHz Max Turbo Speed",14 Inch FHD Display,8GB DDR3 2133 MHz,256GB,SSD,Intel Graphics,"Wi-Fi, Bluetooth",Integrated  HD Video Webcam,,"4-Cell, 60 Wh Capacity, lithium ion Technology",Standard,Windows,20.5 x 12.5 x 2.75 inches,1.37Kg,Dell Latitude,,Stereo Sound Speakers,,,,,
Dell Latitude 7490 Core i7 8th Gen 256GB Touch Laptop,"৳ 34,000",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,Dell,Used,Standard,Intel Core i7-8650U 8th Gen,Base Frequency 1.9GHz 8MB Smart Cache,"14"" HD Anti Glare FHD Touch Screen",16GB DDR4,256GB M.2 NVME,SSD,Intel UHD 620,"Integrated 10/100/1000 Ethernet LAN, 802.11a / b / g / n / ac, Bluetooth V5.0",720Mp HD Cam,Smart Card reader,"4-Cell, 60 WH Long Life Polymer",Backlit Keyboard,Windows,13 x 8.7 x 0.7 inch,1.4 Kg,Dell Latitude,,"Stereo Speakers, Microphone",,,,,
Lenovo IdeaPad 3 15ITL05 Core i5 11th Gen Laptop,"৳ 46,000",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,Lenovo,Used,Standard,Intel Core i5-11400 11th Gen,"12M Cache, up to 4.40 GHz","15.6"" FHD LED",8GB DDR4,256GB,SSD,Intel iris Graphics,"Wi-Fi 2 x 2 802.11ac, Bluetooth V5.0",720p HD Webcam with Camera Shutter,4-in-1 card reader supports SD / MMC / SDHC / SDXC,"2-cell Li-Ion, 35Wh",Backlit,Windows,14.26 x 9.98 x 0.78 inch,1.85 Kg,Others,,Dolby Advanced Audio Speaker,N/A,,,,
Asus VivoBook 15 X509FJ Core i5 8th Gen 12GB RAM Laptop,"৳ 40,000",Zamans Laptop,Mohammadpur,01752986720,Used Laptop,Asus,Used,Standard,Intel Core i5-8265U 8th Generation,"6M Cache, up to 3.90 GHz","15.6"" LED Slim, 250 Nits Brightness, FHD Resolution, 16:9 Anti-Glare, 45% NTSC",12GB DDR4,128GB M.2 NvME SSD + 1TB HDD,SSD + HDD,8GB Dedicated Graphics with GDDR5 NVIDIA GeForce MX230,Wi-Fi 5 802.11 AC + Bluetooth 4.2 Dual Band,720p HD Camera,1 x SD Card Reader,2 Cell Li-Polymer,Standard,Windows,357.2 x 230.4 x 19.0mm,1.8 Kg,Asus Vivobook,,2 Tuned Speakers with Waves MaxxAudio Pro,N/A,,,,
HP 14-ck1001TU Core i3 10th Gen 8GB RAM Laptop,"৳ 27,000",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,HP,Used,Standard,Intel Core i3-10110U 10th Generation,"4 MB cache, 2 cores, 2. GHz up to 4.1 GHz","14"" Diagonal HD SVA BrightView WLED-Backlit","8GB DDR4 2666MHz, 2 x 4GB",128GB SSD + 1TB 5400 rpm SATA HDD,SSD + HDD,Intel UHD Graphics 620,Integrated 10/100/1000 GbE LAN,HP TrueVision HD Camera,1 x multi-format SD media card reader,"3-cell, 41 Wh Li-ion",Standard,Windows,33.5 x 23.4 x 1.99 cm,Starting at 1.47 kg,Others,,Dual speaker,,,,,
HP ProBook 455 G10 AMD Ryzen 5 7530U,"৳ 59,500",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,HP,Used,Standard,AMD Ryzen 5 7530U,"16MB of L3 cache and operates at 2000MHz by default, but can boost up to 4.5GHz, depending on the workload","15.6"" FHD IPS Display",8GB DDR4 3200Mhz,512GB PCIe SSD,SSD,Integrated AMD Radeon Graphics,"Wi-Fi: 6E, Bluetooth: V5.2, Ethernet",,,3-cell 42 WHr Long Life Fast-Charge Battery,,,‎14 x 9 x 1 inches,1.75 Kg,HP Probook,Integrated with processor,"Dual Stereo Speakers, Dual Array",,,,,
Lenovo IdeaPad 3 15IL05 Core i5 11th Gen Laptop,"৳ 47,000",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,Lenovo,Used,Standard,Intel Core i5 11th Generation Processor,UpTo 4.5GHz,"15.6"" FHD, 1920 x 1080p",8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe 3.0 x 4 NVMe,SSD,Intel Iris Xe- 4GB,"Wi-Fi 2 x 2 802.11ac, Bluetooth 5.0V",720p HD Webcam with camera shutter,4-in-1 card reader supports SD / MMC / SDHC / SDXC,9-cell Li-Ion Battery,LED Backlit Available,,14.26 x 9.98 x 0.78 inch,1.85 Kg,Others,Integrated with processor,Dolby Advanced Audio Speakers,,,,,
Dell Latitude 7390 2-in-1 Core i5 8th Gen Laptop,"৳ 38,000",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,Dell,Used,Standard,Intel Core i5-8250U 8th Gen,"Frequency 1.60 GHz up to 3.40 GHz, 6M Cache","13.3"" FHD",16GB LPDDR3,256GB,SSD,Intel UHD Graphics 620,"Qualcomm QCA61x4A 802.11ac Dual Band(2 x 2) Wireless Adapter, Bluetooth 4.0",HD 6.5 mm RGB Integrated Camera,Smart Card reader,4 Cell,,Genuine Win 10 Pro,,1.42 Kg,Others,Intel,Stereo Speaker with MaxxAudio Pro,,,,,
HP Envy x360 Convert 13-bd0xxx Core i5 11th Gen,"৳ 68,000",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,HP,Used,Gaming,Intel Core i5-1135G7 11th Gen,"Up to 4.2 GHz with Intel Turbo Boost Technology, 8MB L3 Cache, 4-Cores",13.3 inch x360 Convertible FHD touch Display,8GB DDR4,256GB NVME M.2,SSD,Intel Iris Xe Graphics,Intel Wi-Fi 6 AX201 2 x 2 and Bluetooth 5 combo,HP Wide Vision 720p HD Camera with Camera Shutter and Integrated Dual Array Digital Microphones,1 Multi-format SD Media Card Reader,"4-Cell, 66 Wh Li-ion Polymer",Standard,Windows,35.8 x 23 x 1.89 cm,1.92 Kg,HP Envy,Intel Integrated SoC,"Audio by Bang & Olufsen, 3 Speakers, HP Audio Boost",,,,,
Walton Tamarind EX311G Pro Core i5 11th Gen Laptop,"৳ 34,000",Anik,,01707756514,Used Laptop,Walton,Used,Standard,Intel Core i3-1115G4 11th Generation,"1.7GHz - 3.0GHz, up to 4.1GHz, 6 MB Intel Smart Cache","14"" Full HD Matte LED Backlit Display with 45% NTSC",8GB DDR4 3200MHz,512GB NVMe PCIe Gen3x4 M.2 2280,SSD,Intel HD Graphics,Wi-Fi 5.0 802.11ac + Bluetooth V5.1,1.0M HD video camera,MicroSD,3 cells Smart Lithium-Ion 36WH,Multi languages A4 Size Isolated,Windows,324.9 x 219.5 x 19.4mm,1.4 Kg,Others,,High Definition Audio & SPeaker,,,,,
HP Envy TouchSmart 15-j002tu i7 4th Gen Touch Laptop,"৳ 26,000",Zamans Laptop,Mohammadpur,01752986720,Used Laptop,HP,Used,Standard,Intel Core i7-4700MQ 4th Generation Processor,"2.4 GHz with Max. Turbo 3.4 GHz, 6M Cache","17"" FHD LED Touch Screen",8GB DDR3,256GB M.2 NVME,SSD,Intel HD 4000,"Gigabit LAN, Wi-Fi, Bluetooth",2MP,Multi Card Reader,6-cell,,Windows,,2.2 Kg,HP Envy,Intel HM 77 Chipset,Beats Audio,,,,,
HP EliteBook 840 G8 Core i5 11th Gen 512GB SSD,"৳ 52,000",Bangladesh Laptop Gallery,ElephantRoad,01687321007,Used Laptop,HP,Used,Standard,Intel Core i5 11th Generation,"Up to 4.40GHz, 8MB cache","14"" diagonal FHD display",10GB,512GB NVME,SSD,8GB Intel Iris Xe graphics card,"WiFi 6 AX201ax 2 x 2 MU MIMO, Bluetooth",HD cam,,3 Cell 53Wh,Keyboard Back-lit,Windows,12.73 x 8.44 x 0.7 inch,1.32 Kg,HP EliteBook,,Dual stereo speakers,,,,,
Asus Vivobook S556UQ Core i5 7th Gen Slim Laptop,"৳ 30,000",Zamans Laptop,Mohammadpur,01752986720,Used Laptop,Asus,Used,Standard,Intel Core i5-7200U 7th Processor,2.50 GHz up to 3.10 GHz,"15.6"" 4K Supported Ultra Full HD Display",8GB DDR4,128 GB M.2 NVME SSD + 500 GB HDD Hard Disk,SSD + HDD,6 GB Total Graphics with 2GB Dedicated NVIDIA GeForce 940MX GDDR5,"Integrated 802.11b/g/n, Built-in Bluetooth V4.0",HD Web Camera,Multi-format card reader (SD / SDHC / SDXC),38 Whrs,Chiclet Keyboard with isolated Num Key,Windows,382 x 258 x 25.5 mm,2.3 Kg with Battery,Asus Vivobook,Intel Chipset,SonicMaster Technology,Super-Multi DVD,,,,
"Acer Aspire E1-531 i5 3rd Gen 750GB HDD 15.6"" Laptop","৳ 13,000",Md Mustakim Billah ,,01722063945,Used Laptop,Acer,Used,Standard,Intel Core i5 3rd Generation Processor 3230m,"2.6 GHz up to 3.2 GHz, 3MB L3 Cache, 32nm Technology","15.6"" HD LED",4 GB DDR3 1600BUS,750GB,HDD,Intel HD 4000,"Gigabit LAN, Wi-Fi, Bluetooth",1.3 MP,Multi Card Reader,6 Cell Battery,Standard,Windows,381.6 x 253 x 33.2  mm,2.5 Kg,Others,Intel HM 77 Chipset,Altec Lansing,Dual Layer DVD Writer,,,,
